sn	datatype	location	animal	aname	areaid	timebinid	pn	start	end	startreason	endreason	stdate	sttime	algostatus	phename	expdur	period	frect	fredur	midct	burct	burdur	actinteg	operator	locationcode	samplecode	active	parallelize	skipimagecount	showdetectioninexperiment	sensthr	xscale	yscale	scaleunit	behavname	burstthr	freezthr	chronolog	helpder column	column
1	QuantizationSum	LocA46		D10_Name	257	1	1	5100	5160	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						987.2256272283922	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA34		C10_Name	245	1	1	5160	5220	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3960.198029311635	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA46		D10_Name	257	1	1	5160	5220	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						1460.1980293116346	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA34		C10_Name	245	1	1	5220	5280	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2561.7205138379763	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA46		D10_Name	257	1	1	5220	5280	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						61.72051383797641	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA34		C10_Name	245	1	1	5280	5340	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2169.1786360855376	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA46		D10_Name	257	1	1	5280	5340	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA34		C10_Name	245	1	1	5340	5400	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						881.5371410866828	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA46		D10_Name	257	1	1	5340	5400	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	0	60	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4831.576966867114	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	0	60	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2331.5769668671137	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	60	120	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5579.994687313498	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	60	120	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3079.9946873134977	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	120	180	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3298.359662594473	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	120	180	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						798.3596625944728	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	180	240	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5389.57945095612	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	180	240	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2889.5794509561206	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	240	300	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4111.827269326278	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	240	300	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						1611.8272693262784	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	300	360	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5734.038900174854	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	300	360	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3234.038900174853	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	360	420	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						6229.772438879563	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	360	420	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3729.772438879563	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	420	480	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2487.988059295416	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	420	480	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	480	540	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3179.98196213755	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	480	540	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						679.98196213755	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	540	600	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4934.622964237529	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	540	600	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2434.6229642375292	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	600	660	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4412.005984039052	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	600	660	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						1912.0059840390527	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	660	720	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4576.444162175595	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	660	720	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2076.444162175595	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	720	780	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3874.205996989115	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	720	780	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						1374.2059969891156	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	780	840	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3706.308079452517	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	780	840	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						1206.308079452517	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	840	900	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3461.9010689110496	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	840	900	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						961.9010689110496	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	900	960	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4140.378592901077	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	900	960	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						1640.3785929010774	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	960	1020	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5245.222115309552	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	960	1020	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2745.2221153095516	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	1020	1080	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4653.018947920777	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	1020	1080	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2153.018947920777	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	1080	1140	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3671.18273966344	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	1080	1140	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						1171.1827396634396	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	1140	1200	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3880.339904944428	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	1140	1200	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						1380.339904944428	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	1200	1260	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						6775.358143802212	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	1200	1260	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4275.358143802212	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	1260	1320	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						6523.520092893593	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	1260	1320	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4023.520092893593	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	1320	1380	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5892.911539321602	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	1320	1380	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3392.9115393216016	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	1380	1440	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3781.231210157789	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	1380	1440	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						1281.2312101577888	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	1440	1500	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5264.567546802393	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	1440	1500	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2764.5675468023924	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	1500	1560	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						6164.169209702502	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	1500	1560	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3664.169209702502	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	1560	1620	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5065.492616206905	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	1560	1620	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2565.492616206905	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	1620	1680	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4936.751824905054	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	1620	1680	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2436.7518249050536	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	1680	1740	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2866.3615458596714	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	1680	1740	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						366.36154585967125	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	1740	1800	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						1428.7130033964993	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	1740	1800	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	1800	1860	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	1800	1860	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	1860	1920	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	1860	1920	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	1920	1980	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	1920	1980	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	1980	2040	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	1980	2040	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	2040	2100	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	2040	2100	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA58		E10_Name	269	1	1	2100	2160	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA70		F10_Name	281	1	1	2100	2160	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
